0,1,2
"{'id': 'HGNC:18806', 'label': 'CAMTA1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'HGNC:25613', 'label': 'CWF19L1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0014787', 'label': 'severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0014503', 'label': 'autosomal recessive spinocerebellar ataxia 17'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0013886', 'label': 'cerebellar dysfunction with variable cognitive and behavioral abnormalities'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0014464', 'label': 'progressive encephalopathy with leukodystrophy due to DECR deficiency'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0011025', 'label': 'Cayman type cerebellar ataxia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0010404', 'label': 'X-linked non progressive cerebellar ataxia'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0010128', 'label': 'thyrocerebrorenal syndrome'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'HGNC:779', 'label': 'ATCAY'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'HGNC:30528', 'label': 'DNAJC19'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'HGNC:26404', 'label': 'NADK2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0007298', 'label': 'spinocerebellar ataxia type 29'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'MONDO:0012435', 'label': '3-methylglutaconic aciduria type 5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002470', 'label': 'Nonprogressive cerebellar ataxia'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:13353', 'label': 'MAP1LC3C'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:12468', 'label': 'UBC'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:24997', 'label': 'WDR91'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:11280', 'label': 'SQSTM1'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:causes'},"{'id': 'MONDO:0054794', 'label': 'hydrocephalus, congenital, 3, with brain anomalies'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:8974', 'label': 'PIK3C3'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'CL:0000094', 'label': 'granulocyte'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0002119', 'label': 'left ovary'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0002118', 'label': 'right ovary'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0015488', 'label': 'sural nerve'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0001114', 'label': 'right lobe of liver'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0000992', 'label': 'ovary'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0002106', 'label': 'spleen'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0001303', 'label': 'left uterine tube'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0000458', 'label': 'endocervix'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0009853', 'label': 'body of uterus'}"
"{'id': 'HGNC:26600', 'label': 'WDR81'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0001272', 'label': 'Cerebellar atrophy'}"
"{'id': 'HGNC:1034', 'label': 'BECN1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:328', 'label': 'AGR2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:24500', 'label': 'VIRMA'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:24535', 'label': 'DCAF13'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:24667', 'label': 'MAPK15'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:19102', 'label': 'RIGI'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:6501', 'label': 'LAMP2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:9319', 'label': 'PPP4C'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:14211', 'label': 'BLNK'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:2553', 'label': 'CUL3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:1615', 'label': 'CCT2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:3530', 'label': 'F12'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:24936', 'label': 'EEF1AKMT3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:14928', 'label': 'UBXN6'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:15939', 'label': 'WFDC2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26600', 'label': 'WDR81'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:6501', 'label': 'LAMP2'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:6570', 'label': 'LGALS9'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:12632', 'label': 'USP9X'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:2529', 'label': 'CTSD'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:6859', 'label': 'MAP3K7'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:18157', 'label': 'TAB1'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:17075', 'label': 'TAB2'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005794', 'label': 'Golgi apparatus'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:enables'},"{'id': 'GO:0042803', 'label': 'protein homodimerization activity'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005654', 'label': 'nucleoplasm'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005764', 'label': 'lysosome'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005768', 'label': 'endosome'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005770', 'label': 'late endosome'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0048471', 'label': 'perinuclear region of cytoplasm'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005634', 'label': 'nucleus'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005886', 'label': 'plasma membrane'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005765', 'label': 'lysosomal membrane'}"
"{'id': 'HGNC:26775', 'label': 'TMEM192'}",{'label': 'biolink:located_in'},"{'id': 'GO:0005783', 'label': 'endoplasmic reticulum'}"
"{'id': 'HGNC:9672', 'label': 'PTPRH'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:7897', 'label': 'NPC1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:26068', 'label': 'LAMTOR1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:14582', 'label': 'LAMP3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:3518', 'label': 'EXTL3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:6008', 'label': 'IL2RA'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:853', 'label': 'ATP6V1B1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:9792', 'label': 'RAB9A'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:32486', 'label': 'RTP2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:11906', 'label': 'TNFRSF10C'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:27638', 'label': 'SYPL2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:15927', 'label': 'ERGIC3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:26087', 'label': 'HEATR3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:26489', 'label': 'TMEM154'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:11443', 'label': 'STX8'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:5346', 'label': 'ICAM3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HGNC:6607', 'label': 'LILRB3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:26775', 'label': 'TMEM192'}"
"{'id': 'HP:0002317', 'label': 'Unsteady gait'}",{'label': 'biolink:subclass_of'},"{'id': 'HP:0001288', 'label': 'Gait disturbance'}"
"{'id': 'HGNC:8049', 'label': 'NUDT2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:816', 'label': 'ATP2B3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:851', 'label': 'ATP6V1A'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:869', 'label': 'ATP7A'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4076', 'label': 'GABRA2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4082', 'label': 'GABRB2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4087', 'label': 'GABRG2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4079', 'label': 'GABRA5'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4162', 'label': 'GARS1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4283', 'label': 'GJB1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4588', 'label': 'GRIN2D'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4601', 'label': 'GRN'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:4851', 'label': 'HTT'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:6231', 'label': 'KCNB1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:6220', 'label': 'KCNA2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:6396', 'label': 'KPNA3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:6893', 'label': 'MAPT'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'HGNC:7045', 'label': 'MGAT2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0002317', 'label': 'Unsteady gait'}"
"{'id': 'NCBIGene:415876', 'label': 'DHODH'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'NCBIGene:424256', 'label': 'UMPS'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:58228', 'label': 'carbamoyl phosphate(2-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:58359', 'label': 'L-glutamine zwitterion'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:15377', 'label': 'water'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:15378', 'label': 'hydron'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:16526', 'label': 'carbon dioxide'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:29985', 'label': 'L-glutamate(1-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:29991', 'label': 'L-aspartate(1-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:30616', 'label': 'ATP(4-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:30839', 'label': 'orotate'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:33019', 'label': 'diphosphate(3-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:43474', 'label': 'hydrogenphosphate'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:456216', 'label': 'ADP(3-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:57538', 'label': ""orotidine 5'-phosphate(3-)""}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:57865', 'label': ""uridine 5'-monophosphate(2-)""}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:58017', 'label': '5-O-phosphonato-alpha-D-ribofuranosyl diphosphate(5-)'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'CHEBI:17544', 'label': 'hydrogencarbonate'}",{'label': 'biolink:participates_in'},"{'id': 'Reactome:R-GGA-419469', 'label': 'Pyrimidine metabolism: de novo synthesis of UMP'}"
"{'id': 'HGNC:12698', 'label': 'VLDLR'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'HGNC:1382', 'label': 'CA8'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'HGNC:13533', 'label': 'ATP8A2'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MONDO:0017091', 'label': 'bilateral polymicrogyria'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MONDO:0007959', 'label': 'medulloblastoma'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MONDO:0014104', 'label': 'cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 4'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MONDO:0024542', 'label': 'cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MONDO:0013188', 'label': 'cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3'}",{'label': 'biolink:has_phenotype'},"{'id': 'HP:0009878', 'label': 'Cerebellar ataxia associated with quadrupedal gait'}"
"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001516', 'label': 'abnormal motor coordination/balance'}"
"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0003312', 'label': 'abnormal locomotor coordination'}"
"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0001005', 'label': 'abnormal phenotype by ontology source'}"
"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0074367', 'label': 'abnormally decreased rate of motor coordination'}"
"{'id': 'MP:0001405', 'label': 'impaired coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080275', 'label': 'decreased motor coordination'}"
"{'id': 'MP:0001524', 'label': 'impaired limb coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0074374', 'label': 'abnormally decreased rate of limb coordination'}"
"{'id': 'MP:0001524', 'label': 'impaired limb coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'UPHENO:0080280', 'label': 'decreased limb coordination'}"
"{'id': 'MP:0001524', 'label': 'impaired limb coordination'}",{'label': 'biolink:subclass_of'},"{'id': 'MP:0001405', 'label': 'impaired coordination'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:24188', 'label': 'SDF4'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:20662', 'label': 'SLC25A24'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:2254', 'label': 'CORO1C'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:24065', 'label': 'ARMCX3'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:4658', 'label': 'GTF2H4'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:7688', 'label': 'NDUFA5'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:28963', 'label': 'EMC2'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:28817', 'label': 'LRRC59'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:18169', 'label': 'FKBP10'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:7827', 'label': 'NIPSNAP1'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'MGI:1349765', 'label': 'Rcn2'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'RGD:3548', 'label': 'Rcn2'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'Xenbase:XB-GENE-5917368', 'label': 'rcn2'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'ZFIN:ZDB-GENE-050706-62', 'label': 'rcn2'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'WB:WBGene00019760', 'label': 'calu-1'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:orthologous_to'},"{'id': 'FB:FBgn0025682', 'label': 'scf'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:12825', 'label': 'XPO1'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:16085', 'label': 'SFXN1'}"
"{'id': 'HGNC:9935', 'label': 'RCN2'}",{'label': 'biolink:expressed_in'},"{'id': 'UBERON:0004359', 'label': 'corpus epididymis'}"
"{'id': 'HGNC:14000', 'label': 'PRDM16'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:3498', 'label': 'MECOM'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:23576', 'label': 'HOOK3'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:12590', 'label': 'UQCRH'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:986', 'label': 'BCKDHA'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:7715', 'label': 'NDUFS8'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
"{'id': 'HGNC:8546', 'label': 'P4HA1'}",{'label': 'biolink:interacts_with'},"{'id': 'HGNC:9935', 'label': 'RCN2'}"
